,store,sido,gungu,store_address,_merge
2158,부송점,전라북도,익산시,전라북도 익산시 부송1로 65,both
2159,어양점,전라북도,익산시,전라북도 익산시 고봉로18길 107(어양동),both
2160,부안점,강원도,춘천시,강원도 춘천시 후석로 261(후평동),both
2161,사우동점,강원도,춘천시,강원도 춘천시 영서로 2818(사농동),both
2162,석사점,강원도,춘천시,강원도 춘천시 석사동 백령로23번지 17-3(효자동),both
2163,소양로점,강원도,춘천시,강원도 춘천시 중앙로 126번지(소양로4가),both
2164,요선동점,강원도,춘천시,강원도 춘천시 요선동 서부대성로48번길 24,both
2165,춘천교대앞점,강원도,춘천시,강원도 춘천시 후석로 46번지8(석사동),both
2166,춘천명동점,강원도,춘천시,강원도 춘천시 금강로76번길 (조양동),both
2167,춘천터미널점,강원도,춘천시,강원도 춘천시 공지로 458(근화동),both
2168,춘천팔호광장점,강원도,춘천시,강원도 춘천시 효자로 154(효자동),both
2169,춘천현대점,강원도,춘천시,강원도 춘천시 삭주로 114(후평동),both
2170,퇴계동점,강원도,춘천시,"강원도 춘천시 춘주로147번길 10-14, 22/3(퇴계동)",both
2171,퇴계주공점,강원도,춘천시,강원도 춘천시 지석로 74-11 A13(퇴계동),both
2172,후평2동점,강원도,춘천시,강원도 춘천시 백령로 225(후평동),both
2173,부안점,강원도,춘천시,강원도 춘천시 후석로 261(후평동),both
2174,사우동점,강원도,춘천시,강원도 춘천시 영서로 2818(사농동),both
2175,석사점,강원도,춘천시,강원도 춘천시 석사동 백령로23번지 17-3(효자동),both
2176,소양로점,강원도,춘천시,강원도 춘천시 중앙로 126번지(소양로4가),both
2177,요선동점,강원도,춘천시,강원도 춘천시 요선동 서부대성로48번길 24,both
2178,춘천교대앞점,강원도,춘천시,강원도 춘천시 후석로 46번지8(석사동),both
2179,춘천명동점,강원도,춘천시,강원도 춘천시 금강로76번길 (조양동),both
2180,춘천터미널점,강원도,춘천시,강원도 춘천시 공지로 458(근화동),both
2181,춘천팔호광장점,강원도,춘천시,강원도 춘천시 효자로 154(효자동),both
2182,춘천현대점,강원도,춘천시,강원도 춘천시 삭주로 114(후평동),both
2183,퇴계동점,강원도,춘천시,"강원도 춘천시 춘주로147번길 10-14, 22/3(퇴계동)",both
2184,퇴계주공점,강원도,춘천시,강원도 춘천시 지석로 74-11 A13(퇴계동),both
2185,후평2동점,강원도,춘천시,강원도 춘천시 백령로 225(후평동),both
2186,부여점,충청남도,부여군,충청남도 부여군 부여읍 성왕로 173번길 12,both
2187,부여점,충청남도,부여군,충청남도 부여군 부여읍 성왕로 173번길 12,both
2188,비인점,충청남도,서천군,충청남도 서천군 비인면 성내리 338-5,both
2189,서천점,충청남도,서천군,충청남도 서천군 서천읍 군사리 715-2,both
2190,장항점,충청남도,서천군,충청남도 서천군 장항읍 장항로 125-1,both
2191,비인점,충청남도,서천군,충청남도 서천군 비인면 성내리 338-5,both
2192,서천점,충청남도,서천군,충청남도 서천군 서천읍 군사리 715-2,both
2193,장항점,충청남도,서천군,충청남도 서천군 장항읍 장항로 125-1,both
2194,사창리점,강원도,화천군,강원도 화천군 사내면 사내로 47-1,both
2195,사창리점,강원도,화천군,강원도 화천군 사내면 사내로 47-1,both
2196,상동점,전라북도,정읍시,전라북도 정읍시 상동 265-1(충정로 37),both
2197,신태인점,전라북도,정읍시,전라북도 정읍시 신태인읍 신태인리 133-15,both
2198,상동점,전라북도,정읍시,전라북도 정읍시 상동 265-1(충정로 37),both
2199,신태인점,전라북도,정읍시,전라북도 정읍시 신태인읍 신태인리 133-15,both
2200,서상점,경상남도,함양군,경상남도 함양군 서상면 서상로 290-2,both
2201,안의점,경상남도,함양군,경상남도 함양군 안의면 금천리 203-4,both
2202,함양점,경상남도,함양군,경상남도 함양군 함양읍 용평리 702-12,both
2203,서상점,경상남도,함양군,경상남도 함양군 서상면 서상로 290-2,both
2204,안의점,경상남도,함양군,경상남도 함양군 안의면 금천리 203-4,both
2205,함양점,경상남도,함양군,경상남도 함양군 함양읍 용평리 702-12,both
2206,성주점(경북),경상북도,성주군,경상북도 성주군 월항면  주산로 397,both
2207,성주점(경북),경상북도,성주군,경상북도 성주군 월항면  주산로 397,both
2208,송림점,인천광역시,동구,인천광역시 동구 송림동 55-227 1층,both
2209,송림점,인천광역시,동구,인천광역시 동구 송림동 55-227 1층,both
2210,송월점,인천광역시,중구,인천광역시 중구 송월동1가 11-128,both
2211,신공항점,인천광역시,중구,"인천광역시 중구 영종대로27번길 39 상가-103(운서동, 창보밀레시티)",both
2212,연안점,인천광역시,중구,인천광역시 중구 항동7가 27-35,both
2213,월미도점,인천광역시,중구,인천광역시 중구 월미문화로95 2층203,both
2214,중산1점,인천광역시,중구,인천광역시 중구 중산동 1887-1 한라비발디아파트상가동 103,both
2215,송월점,인천광역시,중구,인천광역시 중구 송월동1가 11-128,both
2216,신공항점,인천광역시,중구,"인천광역시 중구 영종대로27번길 39 상가-103(운서동, 창보밀레시티)",both
2217,연안점,인천광역시,중구,인천광역시 중구 항동7가 27-35,both
2218,월미도점,인천광역시,중구,인천광역시 중구 월미문화로95 2층203,both
2219,중산1점,인천광역시,중구,인천광역시 중구 중산동 1887-1 한라비발디아파트상가동 103,both
2220,신반점,경상남도,의령군,경상남도 의령군 부림면 신번로 164,both
2221,신반점,경상남도,의령군,경상남도 의령군 부림면 신번로 164,both
2222,신항점,충청남도,태안군,충청남도 태안군 근흥면 신진도리 527-8,both
2223,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 114,both
2224,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 837,both
2225,태안점,충청남도,태안군,충청남도 태안군 태안읍 시장2길 42,both
2226,신항점,충청남도,태안군,충청남도 태안군 근흥면 신진도리 527-8,both
2227,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 114,both
2228,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 837,both
2229,태안점,충청남도,태안군,충청남도 태안군 태안읍 시장2길 42,both
2230,양양점,강원도,양양군,강원도 양양군 양양읍 양양로 84-1,both
2231,양양점,강원도,양양군,강원도 양양군 양양읍 양양로 84-1,both
2232,엄사금암점,충청남도,계룡시,충청남도 계룡시 엄사면 번영2길 4-41 101,both
2233,엄사금암점,충청남도,계룡시,충청남도 계룡시 엄사면 번영2길 4-41 101,both
2234,영광점,전라남도,영광군,전라남도 영광군 영광읍 남천리 312-2,both
2235,영광점,전라남도,영광군,전라남도 영광군 영광읍 남천리 312-2,both
2236,영월삼호점,강원도,영월군,강원도 영월군 영월읍 단종로 88,both
2237,영월점,강원도,영월군,강원도 영월군 영월읍 하송안길 114,both
2238,주천점,강원도,영월군,강원도 영월군 주천로84번길 14,both
2239,영월삼호점,강원도,영월군,강원도 영월군 영월읍 단종로 88,both
2240,영월점,강원도,영월군,강원도 영월군 영월읍 하송안길 114,both
2241,주천점,강원도,영월군,강원도 영월군 주천로84번길 14,both
2242,영천점,경상북도,영천시,"경상북도 영천시 충효로 71, 1층(문외동)",both
2243,영천점,경상북도,영천시,"경상북도 영천시 충효로 71, 1층(문외동)",both
2244,예천점,경상북도,예천군,경상북도 예천군 예천읍 남본리 222-2번지,both
2245,용궁점,경상북도,예천군,경상북도 예천군 용궁면 용궁로 117-2,both
2246,예천점,경상북도,예천군,경상북도 예천군 예천읍 남본리 222-2번지,both
2247,용궁점,경상북도,예천군,경상북도 예천군 용궁면 용궁로 117-2,both
2248,옥천점(충북),충청북도,옥천군,충청북도 옥천군 옥천읍 금구리 24-6,both
2249,이원점,충청북도,옥천군,충청북도 옥천군 이원면 강청리 82-6,both
2250,옥천점(충북),충청북도,옥천군,충청북도 옥천군 옥천읍 금구리 24-6,both
2251,이원점,충청북도,옥천군,충청북도 옥천군 이원면 강청리 82-6,both
2252,옹천점,경상북도,안동시,경상북도 안동시 북후면 옹천리 548-36,both
2253,옹천점,경상북도,안동시,경상북도 안동시 북후면 옹천리 548-36,both
2254,원통점,강원도,인제군,강원도 인제군 북면 금강로 46,both
2255,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로 3,both
2256,인제현리점,강원도,인제군,강원도 인제군 기린면 기린로 19,both
2257,원통점,강원도,인제군,강원도 인제군 북면 금강로 46,both
2258,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로 3,both
2259,인제현리점,강원도,인제군,강원도 인제군 기린면 기린로 19,both
2260,장계점,전라북도,장수군,전라북도 장수군 장계면 한들로 81,both
2261,장계점,전라북도,장수군,전라북도 장수군 장계면 한들로 81,both
2262,장성점,강원도,태백시,강원도 태백시 장성시장1길 3(장성동),both
2263,태백점,강원도,태백시,강원도 태백시 먹거리길 69,both
2264,태백주공점,강원도,태백시,강원도 태백시 감천로 28(황지동),both
2265,장성점,강원도,태백시,강원도 태백시 장성시장1길 3(장성동),both
2266,태백점,강원도,태백시,강원도 태백시 먹거리길 69,both
2267,태백주공점,강원도,태백시,강원도 태백시 감천로 28(황지동),both
2268,장흥관산점,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 119-1,both
2269,장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 동교3길 8,both
2270,장흥관산점,전라남도,장흥군,전라남도 장흥군 관산읍 관산로 119-1,both
2271,장흥점,전라남도,장흥군,전라남도 장흥군 장흥읍 동교3길 8,both
2272,전남금산점,전라남도,고흥군,전라남도 고흥군 금산면 대흥리 360-20,both
2273,전남금산점,전라남도,고흥군,전라남도 고흥군 금산면 대흥리 360-20,both
2274,정산점,충청남도,청양군,충청남도 청양군 정산면 서정리 168,both
2275,청양점,충청남도,청양군,충청남도 청양군 청양읍 읍내리 203-40,both
2276,정산점,충청남도,청양군,충청남도 청양군 정산면 서정리 168,both
2277,청양점,충청남도,청양군,충청남도 청양군 청양읍 읍내리 203-40,both
2278,죽림점,경상남도,통영시,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)",both
2279,통영1점,경상남도,통영시,경상남도 통영시 북신동 32-35,both
2280,통영2점,경상남도,통영시,경상남도 통영시 도천동 1021-1 영생상가나동 111호,both
2281,죽림점,경상남도,통영시,"경상남도 통영시 광도면 죽림1로 17-37, 102호(용문빌딩1층)",both
2282,통영1점,경상남도,통영시,경상남도 통영시 북신동 32-35,both
2283,통영2점,경상남도,통영시,경상남도 통영시 도천동 1021-1 영생상가나동 111호,both
2284,증평점,충청북도,증평군,충청북도 증평군 증평읍 중앙로173,both
2285,증평점,충청북도,증평군,충청북도 증평군 증평읍 중앙로173,both
2286,지원점,광주광역시,동구,광주광역시 동구 용산동 282-2번지,both
2287,지원점,광주광역시,동구,광주광역시 동구 용산동 282-2번지,both
2288,진도점,전라남도,진도군,전라남도 진도군 진도읍 옥주길 22,both
2289,진도점,전라남도,진도군,전라남도 진도군 진도읍 옥주길 22,both
2290,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4,both
2291,진보점,경상북도,청송군,경상북도 청송군 진보면 진안리 384-4,both
2292,청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 202-2,both
2293,청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 202-2,both
2294,추풍령점,충청북도,영동군,충청북도 영동군 추풍령면 추풍령리 162-14,both
